id,first,last,age,gender,pick
7172145604205,Donald,Huff,38,Female,white
7184033421260,Albert,Powers,37,Male,asian
8624251421508,Jim,Osborne,43,Male,other
2854053986576,Corey,Taylor,48,Female,coloured
4136117893207,Micheal,Mathis,60,Male,indian
5521765623836,Edna,Hogan,43,Female,white
9220510851024,Virginia,Ray,26,Female,indian
2373405023869,Kate,Valdez,44,Female,black
2561726562039,Jeffrey,Bridges,57,Female,indian
5561636595439,Myrtie,Parker,57,Female,asian
8469496947960,Curtis,Reid,37,Female,white
1378894149582,Gussie,Holmes,20,Male,coloured
5815013443927,Allen,Simon,23,Female,indian
1665585468231,Harvey,Bishop,38,Female,other
3746521815914,Owen,Ramirez,48,Female,white
4551285940457,Derek,Crawford,38,Male,other
3017310190718,Travis,McLaughlin,34,Female,black
7067727814415,Gertrude,Robbins,29,Female,white
6106166126962,Della,Wells,21,Female,coloured
2060923057598,Jon,Copeland,64,Male,white
1017460799006,Hester,Newman,24,Female,coloured
7851560345027,Dorothy,Perry,37,Female,indian
7630149860412,Mathilda,Dunn,42,Male,coloured
4589465707828,Gregory,Jackson,28,Female,coloured
1213794557484,Alma,Palmer,45,Male,black
5109815260183,Ola,Smith,24,Male,indian
3516028392603,Devin,Walters,27,Male,black
8944728050203,Edith,Owens,52,Male,black
6671013366447,Hester,Davis,55,Female,black
4088856787501,Sophie,Santiago,57,Female,other
9030310161699,Emilie,Salazar,61,Female,indian
9713028868678,Justin,Wilkins,18,Female,other
2471905416889,Kevin,Collier,43,Female,asian
4834363908499,Bettie,Haynes,37,Female,asian
2230071622779,Alta,Swanson,33,Male,other
6344448504942,Wayne,Herrera,39,Male,black
9347190732138,Linnie,Henderson,54,Female,other
4042198900695,Mable,Baker,40,Female,other
7477121248255,Scott,Wagner,28,Male,white
9731598560843,Mathilda,Blake,23,Female,asian
2819611834945,Barbara,Scott,29,Female,indian
8573279516796,Gary,Oliver,53,Female,white
4090564923795,Mittie,Barnes,57,Male,coloured
4832575161339,Iva,Reyes,64,Male,other
1048038230838,Carlos,Harmon,55,Female,asian
6890209255882,Helena,Malone,56,Male,indian
2008302394020,Devin,Owen,22,Male,coloured
5589172273226,Kathryn,Ryan,28,Male,coloured
8661835747805,Chad,Gibbs,29,Male,other
4932353787905,Maurice,Hodges,63,Female,white
6026427003441,Sara,Obrien,42,Female,other
1766663227515,Roger,West,35,Female,indian
2782739256101,Ryan,Cox,45,Male,asian
9677000997087,Tom,Chandler,31,Female,indian
9747629840154,Christine,Clayton,32,Male,other
1166084378849,Luke,Matthews,52,Female,black
2150525132532,Joseph,Gross,23,Male,other
4611770533554,Mary,Hudson,40,Female,asian
4135383727997,Billy,Medina,45,Female,indian
9448207531188,Dominic,Carroll,61,Male,white
1388021313967,Dale,Wright,50,Male,white
4487798617368,Frank,Patrick,48,Male,indian
8967074187786,Mark,Clark,41,Female,other
7614230107032,Ora,Stone,44,Female,other
4629309736365,Jim,Tran,41,Male,coloured
3252689476966,Angel,Snyder,57,Male,coloured
7579801674520,Stanley,Rodriguez,35,Male,black
6855762056758,Susan,Patterson,49,Female,black
5019515166059,Cynthia,Black,30,Female,indian
7832629682430,Maude,Bowen,48,Female,asian
8218465031395,Maurice,Roberts,57,Female,asian
8524823788650,Nicholas,Hayes,32,Male,coloured
6329794428481,Millie,Huff,51,Female,other
8039112211715,Betty,Powell,54,Male,asian
9290900948621,Ian,Rodgers,58,Female,white
3534821711993,Seth,Rogers,36,Male,black
2937796196069,Gussie,Gutierrez,51,Male,asian
2400524198759,Eleanor,Francis,27,Female,white
7518411763789,Ricky,Ferguson,52,Male,white
3608102229110,Darrell,Gibson,61,Female,indian
2422270125351,Ruth,Bates,62,Female,asian
8638041850299,Leah,Thompson,45,Male,indian
4042768981451,Johnny,Woods,39,Male,black
3295254295821,Leon,Schwartz,45,Female,black
7023015895121,Mason,Guerrero,42,Female,asian
3148825221911,Lester,Perkins,54,Female,other
2925564291042,Francis,Dunn,65,Male,other
7515488845415,Adam,Carlson,21,Male,white
4452350807228,Marcus,Beck,36,Female,asian
6426359944788,Mayme,Clark,21,Male,other
8470689604533,Georgie,Harvey,22,Female,white
3913173552705,Kathryn,Baker,38,Male,other
3089154951320,Katherine,McLaughlin,28,Male,other
8900662369140,Jordan,Burton,38,Female,indian
6660735622700,Micheal,Harris,28,Female,black
4824258515136,Amy,Weber,25,Female,asian
7817363667503,Winnie,Murray,63,Male,indian
7210064068646,Calvin,Owen,50,Male,black
8113034119410,Aaron,Campbell,35,Female,asian
8721963026953,Katherine,Payne,55,Female,coloured
6829089520199,May,Castillo,23,Male,black
2751736909410,Harriett,Clark,35,Female,other
7024256223966,Cole,Obrien,23,Female,white
9610669351268,Oscar,Logan,39,Male,asian
6838223283613,Mayme,Meyer,45,Female,indian
6534665910156,Myrtie,Williams,61,Male,white
9498898883582,Genevieve,Spencer,61,Female,other
7276134669930,Alta,Peters,40,Male,indian
6156203480675,Amy,Lyons,25,Male,coloured
5910493042868,Benjamin,Conner,58,Female,indian
4966433551333,Ray,Sandoval,56,Female,white
3759820496806,Genevieve,Chandler,29,Female,indian
4518262283211,Bill,Quinn,22,Male,black
8926189901788,Bill,Sandoval,39,Female,asian
5112016294374,Benjamin,Lopez,33,Female,asian
8354288006232,Seth,Silva,37,Female,other
2743390213906,Katherine,Erickson,23,Female,black
4048813633448,Elsie,Mathis,48,Male,white
4226630781566,Edgar,Clarke,20,Female,asian
6014367304290,Isaac,Burns,42,Female,coloured
1999890562679,Micheal,Bush,65,Male,other
4857751054835,Jennie,Kelly,55,Female,indian
7803595742176,Carrie,Cunningham,44,Male,indian
1441635735665,Andre,Munoz,52,Male,asian
3493874524119,Irene,Saunders,31,Female,other
9485445475500,Vernon,Sandoval,61,Male,indian
5615418626616,Glen,Parks,59,Female,coloured
8525594514099,Luis,Sharp,55,Female,indian
8359594665604,Isaac,Hanson,34,Male,coloured
2192114839059,Pauline,Collier,38,Female,coloured
9023789633894,Steve,Cole,23,Female,coloured
5834872459658,Alice,Osborne,56,Female,other
7296824723926,Bettie,Martin,38,Male,white
9802689610817,Olive,Wilkerson,49,Male,other
6372694729297,Cody,Porter,51,Male,coloured
2449163545550,Angel,Salazar,44,Female,coloured
2060266379344,Celia,Long,26,Male,black
6836012734453,Alice,Welch,53,Male,asian
3222698890526,Juan,Ortiz,48,Female,white
9675543217170,Lelia,Mitchell,32,Male,black
4574041495329,Ida,Garza,53,Male,coloured
2832944766437,Douglas,Romero,63,Female,other
1066934549271,Melvin,Klein,23,Male,coloured
4218260658641,Myrtie,Santiago,37,Female,white
1724549445679,Georgie,Alvarez,42,Female,other
1973103100027,Franklin,Logan,20,Female,white
5932874059221,Annie,Evans,24,Female,white
8334158345209,Ray,Hampton,32,Female,coloured
6362884413879,Katharine,Barton,42,Female,asian
2494151158183,Laura,Lucas,54,Female,indian
1159655754427,Teresa,Nash,34,Female,asian
6787003644891,Stella,Parsons,42,Male,asian
9274982471557,Russell,Munoz,61,Male,other
1867322666764,Lloyd,McCarthy,21,Male,white
1151092968049,Carlos,Doyle,56,Male,other
1833229481338,Martin,Luna,20,Male,indian
8661518632401,Beatrice,Herrera,63,Male,indian
7653784050985,Annie,Clarke,34,Female,coloured
8185406281455,Keith,Tucker,33,Female,coloured
8936640593406,Jack,Vasquez,45,Male,indian
2794615957255,Cordelia,Sims,62,Female,white
6903820787624,John,Alexander,55,Male,black
7180776998387,Austin,McCormick,25,Male,indian
3242481481573,Vernon,Alvarez,40,Male,other
1445780969692,Clyde,Cunningham,62,Male,asian
6166689938168,Nora,Morris,50,Female,indian
5837395936205,Dollie,Alvarez,20,Male,black
9499153504219,Angel,Hudson,27,Female,other
4795453698267,Jesse,Vasquez,34,Female,indian
3698873343454,Max,Garner,42,Female,asian
6112285144860,Ada,Knight,52,Male,white
2767772721140,Bryan,Berry,48,Male,asian
3285368864595,Corey,Shaw,38,Male,black
7505856764225,Genevieve,Paul,39,Female,black
2928802702973,Angel,Pope,34,Female,coloured
4419720056265,Darrell,Gill,18,Male,black
5522046427714,Katherine,Frank,33,Female,indian
3152007229802,Lucas,Stokes,26,Female,white
1127660805629,Hulda,Poole,62,Female,black
1594827686110,Harry,Ortega,59,Female,other
3974071075947,Catherine,Tate,53,Female,white
8284470052268,Cory,Gilbert,54,Male,white
2886498407875,Cecelia,Oliver,56,Female,other
7394732581739,Keith,Becker,39,Male,indian
1039251376054,Estella,Tucker,39,Female,asian
2801380797869,Calvin,James,30,Male,black
7519661238800,Willie,Freeman,50,Male,coloured
9343661318347,Edward,Simmons,52,Male,black
5783833331176,Sue,Guerrero,36,Male,black
9821022239690,Mabelle,Harmon,63,Male,coloured
3932692605590,Frank,Banks,59,Female,coloured
6506874942025,Jonathan,King,47,Female,black
5360890727342,Lily,Ramirez,34,Female,indian
1167008466866,Margaret,Cain,59,Male,white
5329681795659,Caroline,Parks,53,Female,indian
1755181114259,Ronald,Zimmerman,44,Male,black
8802885967726,Lizzie,Ryan,59,Female,indian
6857188125628,Emma,Hogan,64,Female,other
8035400532047,Hannah,Russell,28,Female,asian
8207930206351,Alta,Rhodes,37,Female,other
7836134095572,Sara,Sharp,46,Female,asian
5766353457332,Trevor,Riley,27,Female,other
6560802895073,Micheal,Stevenson,58,Male,other
8564770425497,Donald,Tate,20,Female,other
4891240115488,Edith,West,31,Male,other
7801087901273,Francis,Perkins,24,Female,indian
6372564518860,Lee,Norris,44,Male,asian
9921984280038,Roxie,Warren,19,Female,indian
4578523906227,Bertha,Norman,28,Male,indian
8037157913821,Eddie,Henry,42,Female,black
3823798089402,Emma,Scott,54,Female,asian
5525896524528,Mina,Webster,45,Female,coloured
8614844672851,Christopher,Smith,33,Female,asian
6861195526267,Ralph,Reyes,27,Female,coloured
5910471698275,Harriett,Brewer,20,Female,asian
4307730345861,Lettie,Silva,22,Male,other
7792907162897,Mamie,Daniel,23,Female,white
9835297801323,Lillie,Cruz,25,Male,other
2579013778792,Genevieve,Sanchez,42,Female,coloured
9305563958190,Jason,Lynch,40,Female,indian
7710949706210,Teresa,Patrick,43,Male,coloured
8846046985901,Bessie,Byrd,53,Male,black
8357870894463,Ola,Walsh,41,Male,black
8072199109130,Stella,Brock,59,Male,indian
9618658598362,Matthew,Nash,57,Male,coloured
3291876832980,Tillie,Patterson,54,Male,asian
7055742324647,Adele,Perez,50,Female,black
7939895542973,Juan,Clark,26,Male,coloured
7156087813908,Marcus,Kelly,56,Female,other
9639454571349,Ina,Walker,36,Male,black
4259271609842,Margaret,Estrada,45,Female,indian
5804107286746,Georgia,Wolfe,18,Female,other
9771837761145,Ellen,Newman,19,Male,other
4248726642098,Henrietta,Curry,42,Male,coloured
4518844898200,Don,Moss,34,Female,other
8516916268401,Rosalie,Miles,30,Female,other
7614457715386,Jose,Evans,24,Female,other
3840901168792,Virgie,Hayes,18,Female,black
5785456533476,Brent,Logan,42,Female,white
9553412322414,Matilda,Schmidt,49,Female,indian
2724445148328,Isabelle,Collins,44,Female,white
6876331226497,Francis,Gonzalez,41,Male,white
8366166954010,Ann,Weber,36,Male,asian
9976945681323,Adelaide,Manning,57,Female,other
7674532689096,Bryan,McLaughlin,33,Female,coloured
5383883594786,Lena,Wolfe,28,Female,black
6689194904754,Randall,Saunders,61,Male,white
6269903464405,Brandon,Hart,57,Male,asian
5398652055406,Luella,Craig,55,Male,indian
7066390375193,David,Schmidt,40,Female,asian
7615649683732,Ricardo,McGee,19,Female,indian
9514477481410,Lola,Sharp,32,Female,black
2752349914280,Mark,Phelps,27,Female,asian
1941660047899,Violet,Leonard,41,Female,indian
7134729632172,Stephen,Webster,47,Male,other
5794948174800,Micheal,Bass,29,Female,other
9720067515539,Leo,Stewart,53,Male,black
8600713743972,Emma,Gibbs,42,Female,asian
2630602937067,Adele,Bowen,28,Female,coloured
7015507213051,Violet,Greene,65,Male,black
5436882854478,Lucas,Obrien,54,Male,black
1095196657249,Scott,Obrien,52,Female,asian
8552023013346,Ian,Logan,65,Male,indian
1841638562248,Bess,Torres,18,Female,white
7676603804172,Marc,West,28,Female,white
7238514041455,Trevor,Manning,35,Male,white
1172841892325,Hilda,Guerrero,18,Female,indian
4036872141735,Jean,Grant,41,Male,other
4511519663277,Isabella,Mack,29,Female,asian
2317206179823,Delia,Lloyd,30,Female,indian
6292450921613,Charlotte,Gibbs,51,Female,other
1153184679463,Annie,Todd,23,Female,black
6546629112883,Micheal,Bowen,65,Male,asian
2091642427994,Calvin,Conner,63,Male,other
6199030552362,Glen,Brady,25,Female,indian
7758672217475,Elnora,Doyle,41,Male,other
7010185325733,Glen,Lucas,22,Male,coloured
6286343163922,Pearl,Garrett,26,Female,indian
3380977174656,Clara,Bowen,21,Female,indian
7264976101548,Logan,Horton,41,Male,black
6835481553188,Emilie,Ramos,23,Female,indian
2600452220737,Ophelia,Curtis,43,Female,other
5617650375432,Carlos,Foster,50,Female,white
5862052938466,Cory,Blake,26,Female,white
5541725783137,Bradley,Jennings,64,Female,coloured
8762482447716,Bill,Walters,32,Male,asian
1329485016268,Phoebe,Pearson,25,Female,asian
4817429022770,Edwin,Wolfe,32,Female,indian
8413946665391,Cody,Ward,45,Male,coloured
7985529596494,Estella,Newton,24,Female,indian
3898863370275,Isaac,Gill,36,Male,indian
5057479726564,Billy,Riley,42,Male,other
4947735248793,Ralph,Terry,34,Female,other
8125213455409,Esther,Stone,57,Female,black
5607888075910,Alexander,Dawson,48,Male,asian
3347273314533,Hannah,Goodwin,47,Male,black
4056658411291,Lester,Knight,49,Female,white
1064044600899,Elijah,Murray,36,Female,white
2709518693679,Zachary,Singleton,18,Male,black
5609145650208,Micheal,Fowler,34,Male,other
1147211374246,John,Moreno,31,Male,other
3145139185667,Marie,Buchanan,42,Male,asian
2542640015089,Bernard,Howell,56,Male,black
1018527905830,Ruth,Houston,64,Female,indian
1464078432746,Henry,Hunter,25,Male,white
3406343522988,Carl,Parker,45,Male,indian
6824685590539,Jessie,Gross,53,Female,asian
1593929925950,Winnie,Garza,40,Female,asian
7833538605208,Nettie,Huff,36,Male,indian
3945603233933,Charlotte,Vargas,35,Male,indian
8620652198971,Isabelle,Saunders,50,Male,indian
6420708058702,Emma,Tran,21,Female,black
3873098969760,Mina,Holt,48,Male,white
6894673760570,Flora,Moore,18,Female,coloured
8053238637371,Earl,Floyd,21,Female,black
2834878172371,Cornelia,Sharp,40,Male,coloured
1800388207826,Lee,Bell,40,Male,asian
6843340533987,Eugenia,Page,34,Female,other
4002246828268,Tommy,McKinney,63,Male,indian
2360645465601,Stanley,Burgess,57,Female,indian
8643130652547,Hilda,Nguyen,21,Female,other
1179003424959,Julian,Kennedy,31,Male,other
1066768002797,Ann,Bryant,36,Male,other
1942775627232,Beatrice,Holland,56,Female,coloured
7113683532838,Ian,Roberson,20,Male,white
7484429953608,Marie,Romero,20,Male,coloured
6450392879552,Lottie,Cruz,32,Male,other
6902153343365,Jeremy,Reyes,31,Male,white
4435555761949,Mildred,Soto,33,Male,white
6962459750318,Hallie,Keller,59,Female,indian
5662077561853,Martha,Underwood,56,Male,asian
1103361773038,Milton,Norris,54,Female,coloured
9457054105035,Ellen,Burton,33,Female,white
5918462226782,Dustin,Banks,50,Male,white
8912395057221,Jeremiah,Black,54,Female,asian
3579119103235,Mollie,Nash,52,Female,black
5205045132516,Rebecca,Munoz,23,Female,asian
8901225354356,Nettie,McDonald,47,Male,asian
4710602289124,Ronald,Wilkins,60,Female,asian
3759024286670,Lula,Schwartz,55,Female,coloured
1996343760090,Lewis,Cox,40,Male,black
8991380468732,Phoebe,Bridges,54,Male,coloured
5443798768187,Pearl,Young,56,Male,other
5645830410192,Janie,Moran,52,Female,white
3503218254156,Terry,Perkins,43,Male,coloured
8178202104696,Aiden,Lee,58,Female,other
8560813094640,William,Grant,20,Male,white
5366912328065,Owen,Elliott,47,Female,coloured
6301800003049,Harriett,Parks,61,Female,coloured
5138463490080,Nancy,Salazar,63,Female,coloured
8546957032935,Katie,Carter,36,Female,other
5789452741955,Mittie,Daniel,53,Female,indian
7962609521803,Jessie,Cain,18,Male,other
8176850137608,Minnie,Greene,28,Male,other
7857241444094,Lora,Haynes,32,Male,white
6678292282799,Alfred,Gutierrez,62,Female,asian
9531033225697,Johanna,Bailey,38,Female,asian
9184902704634,Carrie,Becker,51,Female,asian
8993696999922,Marcus,Cole,33,Male,white
4335580651958,Mamie,Webb,21,Male,black
9456295185472,Gerald,Knight,53,Female,black
6112119790786,Warren,Clayton,21,Male,other
9416476305551,Jeff,Alexander,21,Female,white
8870953050885,Kyle,Brewer,26,Male,asian
7563187660532,Ryan,Harrington,18,Female,indian
7711036143115,Jane,Cummings,33,Female,coloured
4501182976991,Carolyn,Glover,25,Male,white
6353446110328,Carolyn,Erickson,61,Male,other
7389886958596,Johanna,Myers,53,Female,white
6292216355897,Ernest,Ruiz,28,Male,black
9915694245266,Ray,Jordan,43,Male,white
3465310448633,Scott,Underwood,52,Female,black
1027664728197,Victor,Peters,27,Female,other
8876054096936,Rebecca,Rogers,24,Male,other
2251565945398,Leo,Bush,39,Male,other
8244408474756,Beulah,Lynch,49,Male,indian
5952999491658,Russell,Harrison,42,Female,asian
2807835654733,Ruby,Sherman,41,Female,white
8685838802542,Don,Conner,37,Female,white
9500207228193,Willie,Francis,39,Female,white
5549261009916,Augusta,McGuire,57,Male,other
6191856136717,Elmer,Harris,47,Female,asian
5326380399094,Gordon,Phelps,31,Male,asian
9598289880694,Gene,Becker,58,Female,black
8055298272420,Winifred,Owens,31,Female,white
4360735112319,Francisco,Mendoza,20,Male,asian
9785885563128,Wayne,Weaver,53,Male,other
4430652168405,Susan,Brooks,41,Male,black
9676727507199,Hattie,Dawson,47,Male,asian
7695635182277,Ollie,Hardy,31,Female,black
2696285662235,Eddie,Fields,31,Male,indian
6889066258956,Blake,Osborne,22,Female,indian
7685242213647,Fanny,Hayes,63,Male,asian
3977923922191,Ora,Swanson,46,Male,asian
6805976682606,Christina,Keller,41,Female,indian
8412238344706,Rosetta,Maxwell,47,Female,other
7948245160064,Joseph,Garner,62,Female,coloured
7517626555113,Rosa,Singleton,20,Female,black
3811100527804,Mae,Davidson,55,Male,coloured
5221630447632,Ann,Cohen,56,Male,indian
4776773538599,Luella,Bates,44,Female,coloured
1764983815739,Francisco,Austin,63,Male,other
2363511684955,Jayden,Armstrong,26,Male,asian
8481730980705,Francis,Holland,50,Female,other
6138599291026,Rebecca,Foster,33,Female,other
5879479358584,Grace,Moss,35,Male,white
1565668469820,Willie,Andrews,55,Male,asian
6765360702847,Mae,Moran,37,Male,white
3784673085937,Oscar,Clark,31,Female,black
7977668748767,Jeffrey,Wheeler,64,Female,coloured
7111031846266,Nannie,Duncan,38,Female,other
2205813711629,Marc,Williamson,19,Female,other
2623805153256,Daisy,Potter,45,Male,asian
1134058227545,Emma,Goodman,39,Female,coloured
4885842097224,Joel,Schneider,24,Male,other
7034089662348,Jason,Collins,41,Female,coloured
6039934855324,Donald,Singleton,57,Female,white
6506307407919,Anne,Stevenson,58,Female,indian
3329839785858,Mayme,Vasquez,26,Female,indian
3854266532959,Gregory,Hammond,21,Male,other
5942041299561,Claudia,Garner,47,Female,asian
2906348809446,Lillian,Reed,52,Male,black
6432408008519,Nicholas,Perry,31,Female,black
1459561723665,Daisy,Little,25,Female,other
9342472212809,Bertie,Stewart,23,Female,coloured
5799135150866,Joe,Blair,39,Male,white
5600874941901,Thomas,Rhodes,34,Female,other
4275680444724,Anne,Boone,65,Female,white
2397364882348,Stanley,Parsons,60,Male,other
4964491348216,Robert,Stanley,55,Male,asian
4217385781577,Isaac,Frank,20,Male,white
8314213791669,Johnny,Young,36,Female,black
4555994145175,Carrie,Casey,47,Female,indian
9300916207863,Clarence,Pratt,44,Female,white
7334179444945,Marc,Wright,18,Female,coloured
1294560644099,Clifford,Brock,29,Female,coloured
7028315597916,Caleb,Goodman,64,Female,other
5917665768707,Clarence,Collier,25,Male,black
7872405955308,Warren,Thompson,46,Male,coloured
6812748963108,Rebecca,Sullivan,56,Female,black
1347421500752,Francis,Chavez,35,Male,coloured
9606709692187,Eunice,Hawkins,29,Female,black
2357851953587,Marguerite,Weaver,35,Male,coloured
1494687763534,Nina,Davis,43,Female,indian
7906133176446,Katie,Chandler,33,Female,indian
3348354419550,Ray,Castro,23,Female,other
3345437340203,Ricky,Caldwell,37,Female,asian
3574149070177,Jerome,Ramos,20,Female,white
8755343473662,Alfred,Armstrong,31,Female,other
3131634070760,Jim,Copeland,48,Female,asian
5162164542737,Manuel,Fox,59,Male,white
1204565840155,Kate,Kim,44,Male,white
8154499311504,Eddie,Nunez,36,Male,other
5377537820171,Louisa,Pierce,45,Male,black
2329357111130,Aiden,Castillo,61,Female,black
6573455460371,Mittie,Turner,20,Male,white
9818590621306,Herbert,Sandoval,35,Female,white
4925414189297,Edgar,Doyle,18,Female,white
8552397457184,David,Farmer,30,Male,coloured
8273525842010,Dorothy,Ruiz,36,Female,black
5187867770717,Lewis,George,44,Male,indian
1664159916503,Jim,Woods,53,Male,other
7922672502475,Glenn,Cross,46,Male,asian
1109631431991,Sallie,Summers,20,Male,white
4977365008064,Ian,Lee,52,Female,coloured
2612432726483,Travis,Barnett,29,Female,asian
6104685061212,Sallie,Beck,64,Male,asian
1961256964028,Jeremiah,Walton,29,Female,other
9861536873056,Jeremiah,Curry,53,Female,black
7428702269382,Emily,Larson,52,Female,black
6523599536113,Ralph,Webb,28,Female,other
6787353493909,Angel,Gilbert,27,Male,black
3568936484326,Craig,Knight,49,Male,indian
3045793006234,Randy,Warren,40,Male,asian
8691073739003,Rebecca,Hammond,35,Male,indian
9423658791278,Andrew,Fuller,63,Male,black
8001701248342,Alvin,Walters,55,Female,white
4599943644810,Jane,Daniel,53,Female,white
4341061332919,Craig,Shelton,23,Female,indian
5280143719054,Vernon,Fisher,54,Female,indian
8442997411119,Glen,Robertson,41,Male,black
2881966075239,Roy,Bates,49,Male,black
5550994290403,Duane,Campbell,58,Female,black
3439182414522,Gilbert,Thompson,27,Female,black
7602493315627,Mollie,Howell,30,Male,asian
4473386849971,Ralph,Vega,40,Female,indian
5972420442820,Adrian,Mann,24,Female,white
4865192514780,Travis,Reynolds,24,Male,indian
4766118774191,Sophia,Gray,28,Male,white
5538616862801,Ollie,Powell,56,Female,asian
9499633256815,Georgia,White,34,Female,asian
9657566882647,Rodney,Schneider,52,Female,coloured
2863304623045,Barry,Griffin,50,Female,white
3738439800752,Abbie,Little,34,Female,asian
8805429038484,John,Kelley,39,Female,white
9597263543553,Dorothy,Bailey,59,Male,black
1591428356186,Agnes,Greene,42,Male,asian
6140168141468,Danny,Harmon,47,Male,coloured
9946150332106,Lester,Lucas,28,Male,coloured
2578202364708,Ruth,Strickland,26,Female,coloured
7967122509554,Charlotte,Jackson,50,Male,white
5946228106727,Jeffrey,Collins,24,Female,asian
6049813721465,Robert,Pierce,32,Male,other
4652502637452,Aiden,Delgado,29,Male,white
2439256138661,Floyd,Sullivan,22,Male,black
8636043692203,Mildred,Curry,37,Female,other
7877123127220,Mabelle,Harrison,55,Male,asian
5223439450469,Sylvia,Mitchell,20,Female,white
7343041565367,Alta,Watson,49,Male,coloured
1863477445687,Luke,Zimmerman,40,Male,white
6875968727663,Melvin,Vargas,41,Female,coloured
5793732826807,Leroy,Black,58,Male,asian
1753191833087,Clyde,Robbins,24,Male,other
8277087175126,Luella,Bailey,54,Female,white
8637911094827,Corey,McCormick,43,Male,black
4101728821880,Linnie,Chambers,32,Female,asian
2780167429752,Chad,Tate,28,Female,black
9669028621356,Leon,Higgins,36,Female,indian
9878690735139,Derrick,Pratt,44,Male,black
6518008224565,Dollie,Powers,29,Female,coloured
3973080874282,Juan,Frazier,49,Male,coloured
7853626771996,Lula,Griffin,21,Male,coloured
5558779216020,Logan,Jones,30,Male,indian
7661932867254,Hunter,Powers,34,Male,coloured
2575304265130,Manuel,West,59,Male,white
9382060427311,Pearl,Hicks,35,Female,white
7971862109597,Danny,Montgomery,53,Female,asian
9398571484162,Connor,Bowen,62,Male,white
9846486530564,Howard,Ferguson,27,Male,white
1168862211487,Pearl,George,41,Female,coloured
1629663160318,Owen,Little,65,Female,black
6709234548222,Joseph,Jensen,30,Female,indian
4377893793899,Minerva,Nelson,55,Female,black
4083498119239,Jesse,Greene,20,Male,indian
2868922033700,Shane,Clarke,42,Female,asian
8321639047151,Sylvia,Bowers,45,Male,indian
3058143429030,Jesse,Carpenter,18,Female,black
7683014101946,Ralph,Larson,38,Male,indian
2036121650953,Peter,Alvarez,21,Male,other
6042782727273,Jane,Brady,30,Male,asian
8435787430510,Hallie,Adams,50,Female,indian
2439374812034,Anthony,Miller,35,Female,asian
1374349839074,Rodney,Grant,27,Female,white
5924991442247,Joseph,Simmons,50,Female,white
4388999181131,Chester,Fletcher,47,Male,indian
9892664416561,Nathaniel,Jenkins,65,Female,indian
6747181234477,Lester,Carter,64,Male,coloured
5006893510585,Eleanor,Carr,53,Female,indian
4763371989559,Mae,Ryan,40,Female,black
3235001736580,Isabella,Berry,56,Male,other
4206889895866,Gene,Barker,33,Female,black
2923907855744,Winifred,Jacobs,60,Male,asian
7466288164367,Jeff,Leonard,30,Female,white
2628218677734,Charlotte,Moody,40,Female,white
1925785979905,Phillip,Anderson,56,Male,black
6825982865843,Jerry,Caldwell,56,Female,coloured
2386258702067,Eric,Walton,52,Male,other
9911066347733,Effie,Greer,62,Male,indian
2184315070436,Carrie,Garrett,40,Female,asian
5400827041806,Terry,Ellis,42,Male,other
1166822610210,Derrick,Stanley,28,Male,white
7282424536837,Roger,Wood,63,Male,white
8806077331310,Joshua,Barnes,55,Male,coloured
4609853641801,Frances,Douglas,61,Female,coloured
7198219731944,Ada,Clayton,22,Male,black
8670046850834,Hettie,Burton,65,Male,black
7882555665238,Howard,Bailey,49,Female,indian
3740737508326,Ida,Cole,43,Female,asian
3271415460965,Darrell,Bush,48,Female,indian
8667930595277,Peter,Dawson,20,Female,white
6346974799138,Julian,Sutton,64,Male,other
3698464327185,Eliza,Stevens,28,Female,coloured
2507528344890,Melvin,Evans,47,Male,other
4034412527711,Delia,Ray,41,Male,other
6512643427077,Jackson,Tran,54,Female,coloured
5843137406275,Harriett,Perry,19,Male,other
7644863833428,Georgie,Sharp,23,Female,other
2282990331752,Essie,Waters,65,Female,black
5918336246155,Eugene,Logan,61,Female,coloured
2982376096326,Leona,Osborne,28,Male,other
6763998175281,Jon,Pierce,37,Female,other
6927765468110,Lillian,Powers,42,Male,asian
8462748241397,Isabelle,Tate,31,Male,other
8738519830851,Emilie,Barber,56,Female,asian
8402012038483,Margaret,Simmons,43,Female,white
4984312335642,Aaron,Schmidt,20,Female,indian
2081960320658,Louise,Rios,30,Male,white
4670903444451,Glen,Briggs,37,Female,coloured
3753382830705,Gerald,Zimmerman,62,Male,other
2760515074742,Myrtie,Cruz,28,Male,asian
3817863262320,Adrian,Sharp,44,Female,asian
2441274494023,Isaiah,Peters,31,Male,asian
2764170159221,Marguerite,Patton,36,Female,white
6983403718317,Jorge,Hale,26,Male,black
7810248622332,Ruby,Valdez,61,Male,indian
2879319729553,Iva,Hernandez,49,Male,white
6444380754744,Marcus,Moran,26,Male,other
1167872995616,Chad,Yates,44,Male,white
8551304410574,Cory,Lane,38,Female,black
5358897564902,Phillip,Roberts,19,Male,black
7588983970867,William,Rowe,46,Male,other
8963953187788,Roy,Barrett,29,Male,coloured
5728107379474,George,Smith,38,Female,black
8465731548591,Grace,Waters,32,Female,indian
3527017932652,Bettie,Johnson,55,Female,coloured
5500149877062,Grace,Morris,35,Female,white
9879380857471,Helena,Barber,45,Male,asian
8082079746452,Estelle,Fletcher,49,Male,other
7259083402113,Rodney,Day,48,Female,other
4479563287619,Hulda,Wallace,44,Female,white
